row,path,generator,is_real,split,label,content,content_label_source,annotator,review_status
9514,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n01601694_1791.jpg,real,1,val,0,,,,unreviewed
9515,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_03465.jpg,stylegan,0,val,1,,,,unreviewed
9516,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\781_adm_122.jpg,adm,0,val,1,,,,unreviewed
9517,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03697007_11234.jpg,real,1,val,0,,,,unreviewed
9518,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\ILSVRC2012_val_00020795.jpg,real,1,val,0,,,,unreviewed
9519,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\ILSVRC2012_val_00015825.jpg,real,1,val,0,,,,unreviewed
9520,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_05_542_glide_00182.jpg,glide,0,val,1,,,,unreviewed
9521,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_002681.jpg,real,1,val,0,,,,unreviewed
9522,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03814906_22376.jpg,real,1,val,0,,,,unreviewed
9523,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02264363_7207.jpg,real,1,val,0,,,,unreviewed
9524,C:\datasets\genimage_norm_crop\real_extra\places365\food_09926.jpg,real_extra,1,val,0,,,,unreviewed
9525,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_02111.jpg,stylegan,0,val,1,,,,unreviewed
9526,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n04584207_16775.jpg,real,1,val,0,,,,unreviewed
9527,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_04200.jpg,stylegan,0,val,1,,,,unreviewed
9528,C:\datasets\genimage_norm_crop\WildFake\NATURE\imagenet\imagenet_003466.jpg,real,1,val,0,,,,unreviewed
9529,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\206_adm_74.jpg,adm,0,val,1,,,,unreviewed
9530,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\727_adm_117.jpg,adm,0,val,1,,,,unreviewed
9531,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02892201_2169.jpg,real,1,val,0,,,,unreviewed
9532,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03690938_23.jpg,real,1,val,0,,,,unreviewed
9533,C:\datasets\genimage_norm_crop\real_extra\places365\food_06291.jpg,real_extra,1,val,0,,,,unreviewed
9534,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_000798.jpg,real,1,val,0,,,,unreviewed
9535,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\235_midjourney_79.jpg,midjourney,0,val,1,,,,unreviewed
9536,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_03912.jpg,stylegan,0,val,1,,,,unreviewed
9537,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04494.jpg,dcgan,0,val,1,,,,unreviewed
9538,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\276_adm_2.jpg,adm,0,val,1,,,,unreviewed
9539,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02087394_16764.jpg,real,1,val,0,,,,unreviewed
9540,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n01664065_12663.jpg,real,1,val,0,,,,unreviewed
9541,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\ILSVRC2012_val_00039965.jpg,real,1,val,0,,,,unreviewed
9542,C:\datasets\genimage_norm_crop\WildFake\AI\ddpm\ddpm_001401.jpg,wildfake,0,val,1,,,,unreviewed
9543,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\217_adm_180.jpg,adm,0,val,1,,,,unreviewed
9544,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\89_adm_76.jpg,adm,0,val,1,,,,unreviewed
9545,C:\datasets\genimage_norm_crop\real_extra\places365\cars_03484.jpg,real_extra,1,val,0,,,,unreviewed
9546,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_001415.jpg,real,1,val,0,,,,unreviewed
9547,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n01914609_2404.jpg,real,1,val,0,,,,unreviewed
9548,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\346_midjourney_190.jpg,midjourney,0,val,1,,,,unreviewed
9549,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\072_sdv5_00127.jpg,sdv5,0,val,1,,,,unreviewed
9550,C:\datasets\genimage_norm_crop\WildFake\AI\ddpm\ddpm_002481.jpg,wildfake,0,val,1,,,,unreviewed
9551,C:\datasets\genimage_norm_crop\real_extra\places365\food_05691.jpg,real_extra,1,val,0,,,,unreviewed
9552,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02859443_18413.jpg,real,1,val,0,,,,unreviewed
9553,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\356_midjourney_64.jpg,midjourney,0,val,1,,,,unreviewed
9554,C:\datasets\genimage_norm_crop\WildFake\NATURE\imagenet\imagenet_000604.jpg,real,1,val,0,,,,unreviewed
9555,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\383_sdv4_00095.jpg,sdv4,0,val,1,,,,unreviewed
9556,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_03167.jpg,stylegan,0,val,1,,,,unreviewed
9557,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\204_sdv4_00121.jpg,sdv4,0,val,1,,,,unreviewed
9558,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03924679_5500.jpg,real,1,val,0,,,,unreviewed
9559,C:\datasets\genimage_norm_crop\WildFake\NATURE\imagenet\imagenet_000374.jpg,real,1,val,0,,,,unreviewed
9560,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_02906.jpg,stylegan,0,val,1,,,,unreviewed
9561,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\385_sdv5_00143.jpg,sdv5,0,val,1,,,,unreviewed
9562,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_02_209_glide_00145.jpg,glide,0,val,1,,,,unreviewed
9563,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03908714_5430.jpg,real,1,val,0,,,,unreviewed
9564,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\528_sdv4_00198.jpg,sdv4,0,val,1,,,,unreviewed
9565,C:\datasets\genimage_norm_crop\real_extra\flickr30k\flickr_01865.jpg,real_extra,1,val,0,,,,unreviewed
9566,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02834397_23453.jpg,real,1,val,0,,,,unreviewed
9567,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_004835.jpg,real,1,val,0,,,,unreviewed
9568,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_00056.jpg,dcgan,0,val,1,,,,unreviewed
9569,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_004516.jpg,real,1,val,0,,,,unreviewed
9570,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02808304_779.jpg,real,1,val,0,,,,unreviewed
9571,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03873416_14030.jpg,real,1,val,0,,,,unreviewed
9572,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02123597_592.jpg,real,1,val,0,,,,unreviewed
9573,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02006656_963.jpg,real,1,val,0,,,,unreviewed
9574,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02910353_6082.jpg,real,1,val,0,,,,unreviewed
9575,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n01818515_2930.jpg,real,1,val,0,,,,unreviewed
9576,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n04310018_5044.jpg,real,1,val,0,,,,unreviewed
9577,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\803_sdv4_00177.jpg,sdv4,0,val,1,,,,unreviewed
9578,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n04606251_2439.jpg,real,1,val,0,,,,unreviewed
9579,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_003348.jpg,real,1,val,0,,,,unreviewed
9580,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\665_adm_87.jpg,adm,0,val,1,,,,unreviewed
9581,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n01756291_12959.jpg,real,1,val,0,,,,unreviewed
9582,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\300_midjourney_193.jpg,midjourney,0,val,1,,,,unreviewed
9583,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\53_adm_98.jpg,adm,0,val,1,,,,unreviewed
9584,C:\datasets\genimage_norm_crop\WildFake\NATURE\imagenet\imagenet_002700.jpg,real,1,val,0,,,,unreviewed
9585,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_004258.jpg,real,1,val,0,,,,unreviewed
9586,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02699494_1171.jpg,real,1,val,0,,,,unreviewed
9587,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_02_245_glide_00157.jpg,glide,0,val,1,,,,unreviewed
9588,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03895866_88523.jpg,real,1,val,0,,,,unreviewed
9589,C:\datasets\genimage_norm_crop\WildFake\AI\ddpm\ddpm_003298.jpg,wildfake,0,val,1,,,,unreviewed
9590,C:\datasets\genimage_norm_crop\real_extra\places365\food_09264.jpg,real_extra,1,val,0,,,,unreviewed
9591,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_003778.jpg,real,1,val,0,,,,unreviewed
9592,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04266014_8601.jpg,real,1,val,0,,,,unreviewed
9593,C:\datasets\genimage_norm_crop\real_extra\places365\food_05576.jpg,real_extra,1,val,0,,,,unreviewed
9594,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03527444_22230.jpg,real,1,val,0,,,,unreviewed
9595,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_004090.jpg,real,1,val,0,,,,unreviewed
9596,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03670208_10000.jpg,real,1,val,0,,,,unreviewed
9597,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_04011.jpg,stylegan,0,val,1,,,,unreviewed
9598,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_001999.jpg,real,1,val,0,,,,unreviewed
9599,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n01829413_1632.jpg,real,1,val,0,,,,unreviewed
9600,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\711_sdv4_00198.jpg,sdv4,0,val,1,,,,unreviewed
9601,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_001062.jpg,real,1,val,0,,,,unreviewed
9602,C:\datasets\genimage_norm_crop\real_extra\places365\cars_00541.jpg,real_extra,1,val,0,,,,unreviewed
9603,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n07711569_8894.jpg,real,1,val,0,,,,unreviewed
9604,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_03040.jpg,stylegan,0,val,1,,,,unreviewed
9605,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\ILSVRC2012_val_00034393.jpg,real,1,val,0,,,,unreviewed
9606,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\157_adm_40.jpg,adm,0,val,1,,,,unreviewed
9607,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_04_432_glide_00010.jpg,glide,0,val,1,,,,unreviewed
9608,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\612_sdv5_00111.jpg,sdv5,0,val,1,,,,unreviewed
9609,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_000410.jpg,real,1,val,0,,,,unreviewed
9610,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n01675722_304.jpg,real,1,val,0,,,,unreviewed
9611,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_000198.jpg,real,1,val,0,,,,unreviewed
9612,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_03886.jpg,stylegan,0,val,1,,,,unreviewed
9613,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02481823_20065.jpg,real,1,val,0,,,,unreviewed
9614,C:\datasets\genimage_norm_crop\WildFake\AI\ddpm\ddpm_000917.jpg,wildfake,0,val,1,,,,unreviewed
9615,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\309_midjourney_103.jpg,midjourney,0,val,1,,,,unreviewed
9616,C:\datasets\genimage_norm_crop\real_extra\places365\food_09212.jpg,real_extra,1,val,0,,,,unreviewed
9617,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04938.jpg,dcgan,0,val,1,,,,unreviewed
9618,C:\datasets\genimage_norm_crop\real_extra\places365\food_00034.jpg,real_extra,1,val,0,,,,unreviewed
9619,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\304_adm_29.jpg,adm,0,val,1,,,,unreviewed
9620,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\904_adm_39.jpg,adm,0,val,1,,,,unreviewed
9621,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\280_sdv4_00054.jpg,sdv4,0,val,1,,,,unreviewed
9622,C:\datasets\genimage_norm_crop\real_extra\places365\food_06722.jpg,real_extra,1,val,0,,,,unreviewed
9623,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_02211.jpg,stylegan,0,val,1,,,,unreviewed
9624,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\464_adm_44.jpg,adm,0,val,1,,,,unreviewed
9625,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02981792_14205.jpg,real,1,val,0,,,,unreviewed
9626,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\128_sdv5_00101.jpg,sdv5,0,val,1,,,,unreviewed
9627,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\232_midjourney_182.jpg,midjourney,0,val,1,,,,unreviewed
9628,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03495258_19863.jpg,real,1,val,0,,,,unreviewed
9629,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03841143_30501.jpg,real,1,val,0,,,,unreviewed
9630,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n01883070_26888.jpg,real,1,val,0,,,,unreviewed
9631,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03956157_32673.jpg,real,1,val,0,,,,unreviewed
9632,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03188531_42974.jpg,real,1,val,0,,,,unreviewed
9633,C:\datasets\genimage_norm_crop\real_extra\places365\cars_01471.jpg,real_extra,1,val,0,,,,unreviewed
9634,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\738_sdv5_00171.jpg,sdv5,0,val,1,,,,unreviewed
9635,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\660_sdv4_00097.jpg,sdv4,0,val,1,,,,unreviewed
9636,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02454379_13802.jpg,real,1,val,0,,,,unreviewed
9637,C:\datasets\genimage_norm_crop\real_extra\places365\food_08727.jpg,real_extra,1,val,0,,,,unreviewed
9638,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\247_midjourney_71.jpg,midjourney,0,val,1,,,,unreviewed
9639,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02776631_69749.jpg,real,1,val,0,,,,unreviewed
9640,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n04277352_5393.jpg,real,1,val,0,,,,unreviewed
9641,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03041632_48993.jpg,real,1,val,0,,,,unreviewed
9642,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\208_midjourney_11.jpg,midjourney,0,val,1,,,,unreviewed
9643,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02910353_10934.jpg,real,1,val,0,,,,unreviewed
9644,C:\datasets\genimage_norm_crop\real_extra\places365\food_07257.jpg,real_extra,1,val,0,,,,unreviewed
9645,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_000027.jpg,real,1,val,0,,,,unreviewed
9646,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_002995.jpg,real,1,val,0,,,,unreviewed
9647,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_003034.jpg,real,1,val,0,,,,unreviewed
9648,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_06106.jpg,stylegan,0,val,1,,,,unreviewed
9649,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03272010_11001.jpg,real,1,val,0,,,,unreviewed
9650,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n03075370_11161.jpg,real,1,val,0,,,,unreviewed
9651,C:\datasets\genimage_norm_crop\WildFake\AI\ddpm\ddpm_001104.jpg,wildfake,0,val,1,,,,unreviewed
9652,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_001430.jpg,real,1,val,0,,,,unreviewed
9653,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03770439_1640.jpg,real,1,val,0,,,,unreviewed
9654,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n07248320_72370.jpg,real,1,val,0,,,,unreviewed
9655,C:\datasets\genimage_norm_crop\real_extra\flickr30k\flickr_01017.jpg,real_extra,1,val,0,,,,unreviewed
9656,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\325_midjourney_121.jpg,midjourney,0,val,1,,,,unreviewed
9657,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n01798484_14715.jpg,real,1,val,0,,,,unreviewed
9658,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\677_sdv4_00061.jpg,sdv4,0,val,1,,,,unreviewed
9659,C:\datasets\genimage_norm_crop\real_extra\places365\food_04869.jpg,real_extra,1,val,0,,,,unreviewed
9660,C:\datasets\genimage_norm_crop\real_extra\places365\food_01013.jpg,real_extra,1,val,0,,,,unreviewed
9661,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\285_sdv5_00136.jpg,sdv5,0,val,1,,,,unreviewed
9662,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_03855.jpg,stylegan,0,val,1,,,,unreviewed
9663,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\291_midjourney_186.jpg,midjourney,0,val,1,,,,unreviewed
9664,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02790996_2902.jpg,real,1,val,0,,,,unreviewed
9665,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02965783_5421.jpg,real,1,val,0,,,,unreviewed
9666,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_002232.jpg,real,1,val,0,,,,unreviewed
9667,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n04356056_78930.jpg,real,1,val,0,,,,unreviewed
9668,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_01460.jpg,dcgan,0,val,1,,,,unreviewed
9669,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_000089.jpg,real,1,val,0,,,,unreviewed
9670,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\562_sdv4_00012.jpg,sdv4,0,val,1,,,,unreviewed
9671,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\271_sdv4_00091.jpg,sdv4,0,val,1,,,,unreviewed
9672,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02264363_759.jpg,real,1,val,0,,,,unreviewed
9673,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\103_midjourney_73.jpg,midjourney,0,val,1,,,,unreviewed
9674,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04103.jpg,dcgan,0,val,1,,,,unreviewed
9675,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_00_075_glide_00171.jpg,glide,0,val,1,,,,unreviewed
9676,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\138_midjourney_141.jpg,midjourney,0,val,1,,,,unreviewed
9677,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_03141.jpg,dcgan,0,val,1,,,,unreviewed
9678,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\226_midjourney_128.jpg,midjourney,0,val,1,,,,unreviewed
9679,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n01614925_6248.jpg,real,1,val,0,,,,unreviewed
9680,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_000903.jpg,real,1,val,0,,,,unreviewed
9681,C:\datasets\genimage_norm_crop\WildFake\NATURE\celebahq\celebahq_001170.jpg,real,1,val,0,,,,unreviewed
9682,C:\datasets\genimage_norm_crop\real_extra\places365\food_08787.jpg,real_extra,1,val,0,,,,unreviewed
9683,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n04579432_32553.jpg,real,1,val,0,,,,unreviewed
9684,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\387_sdv5_00009.jpg,sdv5,0,val,1,,,,unreviewed
9685,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\347_adm_11.jpg,adm,0,val,1,,,,unreviewed
9686,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02113023_9566.jpg,real,1,val,0,,,,unreviewed
9687,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n04505470_4955.jpg,real,1,val,0,,,,unreviewed
9688,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\427_sdv5_00107.jpg,sdv5,0,val,1,,,,unreviewed
9689,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04265275_3379.jpg,real,1,val,0,,,,unreviewed
9690,C:\datasets\genimage_norm_crop\WildFake\AI\adm\adm_001276.jpg,wildfake,0,val,1,,,,unreviewed
9691,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\178_adm_133.jpg,adm,0,val,1,,,,unreviewed
9692,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_00605.jpg,stylegan,0,val,1,,,,unreviewed
9693,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\198_midjourney_116.jpg,midjourney,0,val,1,,,,unreviewed
9694,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_00299.jpg,stylegan,0,val,1,,,,unreviewed
9695,C:\datasets\genimage_norm_crop\WildFake\AI\adm\adm_003724.jpg,wildfake,0,val,1,,,,unreviewed
9696,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\922_adm_165.jpg,adm,0,val,1,,,,unreviewed
9697,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n01985128_27432.jpg,real,1,val,0,,,,unreviewed
9698,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\921_sdv4_00081.jpg,sdv4,0,val,1,,,,unreviewed
9699,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_03_349_glide_00166.jpg,glide,0,val,1,,,,unreviewed
9700,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n01667114_11965.jpg,real,1,val,0,,,,unreviewed
9701,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03871628_7934.jpg,real,1,val,0,,,,unreviewed
9702,C:\datasets\genimage_norm_crop\real_extra\places365\food_00212.jpg,real_extra,1,val,0,,,,unreviewed
9703,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03376595_8490.jpg,real,1,val,0,,,,unreviewed
9704,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_04_465_glide_00001.jpg,glide,0,val,1,,,,unreviewed
9705,C:\datasets\genimage_norm_crop\real_extra\places365\cars_01435.jpg,real_extra,1,val,0,,,,unreviewed
9706,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02116738_8870.jpg,real,1,val,0,,,,unreviewed
9707,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_003222.jpg,real,1,val,0,,,,unreviewed
9708,C:\datasets\genimage_norm_crop\real_extra\flickr30k\flickr_00326.jpg,real_extra,1,val,0,,,,unreviewed
9709,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\ILSVRC2012_val_00029583.jpg,real,1,val,0,,,,unreviewed
9710,C:\datasets\genimage_norm_crop\WildFake\AI\adm\adm_003623.jpg,wildfake,0,val,1,,,,unreviewed
9711,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_002546.jpg,real,1,val,0,,,,unreviewed
